gene,snp
KIAA0226L,rs8086351
LRCH1,rs8086351
RP11-110H1.9,rs8090363
RP11-110H1.4,rs8090363
MIR1539,rs8090363
SNORD58C,rs8090363
SNORD58A,rs8090363
SNORD58B,rs8090363
SRP72P1,rs8090363
RP11-110H1.8,rs8090363
SMUG1P1,rs8090363
DYM,rs8090363
C18orf32,rs8090363
RPL17-C18orf32,rs8090363
RPL17,rs8090363
LIPG,rs8090363
AL592528.1,rs8093891
PCBP3,rs8093891
PRED60,rs8093891
BAGE2,rs8102273
VN1R7P,rs8102273
AP003900.6,rs8102273
EIF3FP1,rs8102273
PIEZO2,rs8102912
RP11-767C4.1,rs8103315
CTD-2014N11.3,rs8104483
RNU1-78P,rs8104483
RP11-109D20.1,rs8104483
RP11-109D20.2,rs8104483
CTD-2651B20.1,rs8104483
RP11-519G16.2,rs8104483
CTD-2651B20.2,rs8104483
SORD,rs8104483
DUOX2,rs8104483
DUOXA2,rs8104483
DUOXA1,rs8104483
DUOX1,rs8104483
SHF,rs8104483
SLC28A2,rs8104483
LINC00330,rs8106922
RP11-374M1.7,rs8108587
RP11-374M1.5,rs8108587
RP11-374M1.3,rs8108587
RP11-374M1.2,rs8108587
RP11-449H15.2,rs8108587
CHODL,rs8108647
TMPRSS15,rs8108647
CHODL-AS1,rs8108647
RPL37P3,rs8108647
AP000998.2,rs8108647
RNU6-708P,rs8108762
ZBTB7C,rs8108762
AC091150.1,rs8108762
RP5-1027G4.3,rs8109618
AL049647.1,rs8109618
AL139429.1,rs8109618
RP4-718D20.3,rs8109618
AL121761.1,rs8109618
RP1-122P22.2,rs8109618
RPL12L3,rs8109618
SLC24A3,rs8109618
AL121761.2,rs8109618
RIN2,rs8109618
PIEZO2,rs8110695
LCN1P1,rs8176720
ABO,rs8176720
RP11-430N14.4,rs8176720
LCN1P2,rs8176720
RP11-244N20.7,rs8176720
SNORD24,rs8176720
SNORD36B,rs8176720
SNORD36A,rs8176720
SNORD36C,rs8176720
RALGDS,rs8176720
GBGT1,rs8176720
OBP2B,rs8176720
RPL7A,rs8176720
SURF2,rs8176720
C9orf96,rs8176720
NR2E3,rs8182213
CTD-2524L6.3,rs8182213
RNA5SP399,rs8182213
RP11-390D11.1,rs8182213
RNU2-65P,rs8182213
AC022872.1,rs8182213
THSD4,rs8182213
MYO9A,rs8182213
IFNA21,rs837137
IFNA4,rs837137
IFNA7,rs837137
IFNA10,rs837137
IFNA16,rs837137
IFNA17,rs837137
IFNA14,rs837137
IFNA5,rs837137
KLHL9,rs837137
IFNA6,rs837137
IFNA13,rs837137
IFNA2,rs837137
IFNA8,rs837137
IFNA1,rs837137
IFNE,rs837137
IFNWP15,rs837137
IFNWP9,rs837137
IFNWP18,rs837137
IFNWP5,rs837137
IFNA22P,rs837137
IFNA20P,rs837137
RP11-354P17.15,rs837137
IFNA11P,rs837137
IFNA12P,rs837137
IFNWP2,rs837137
IFNWP19,rs837137
MIR31HG,rs837137
SECISBP2L,rs838144
AC012379.1,rs838144
RP11-138E16.1,rs838144
KRT8P24,rs838144
CEP152,rs838144
SHC4,rs838144
EID1,rs838144
SECISBP2L,rs838145
AC012379.1,rs838145
RP11-138E16.1,rs838145
KRT8P24,rs838145
CEP152,rs838145
SHC4,rs838145
EID1,rs838145
SECISBP2L,rs838147
AC012379.1,rs838147
RP11-138E16.1,rs838147
KRT8P24,rs838147
CEP152,rs838147
SHC4,rs838147
EID1,rs838147
USP12-AS1,rs8731
USP12-AS2,rs8731
LINC00412,rs8731
SNORD102,rs8731
AL159977.1,rs8731
RNU6-70P,rs8731
LINC01079,rs8731
RNY1P1,rs8731
AL137059.1,rs8731
RNU6-63P,rs8731
NPM1P4,rs8731
RNU6-73P,rs8731
PDX1-AS1,rs8731
LINC00543,rs8731
USP12,rs8731
RPL21,rs8731
RASL11A,rs8731
GTF3A,rs8731
MTIF3,rs8731
LNX2,rs8731
POLR1D,rs8731
GSX1,rs8731
PDX1,rs8731
ATP5EP2,rs8731
AP000470.2,rs873308
AP000469.2,rs873308
AP000476.1,rs873308
AL133493.2,rs883560
SLC19A1,rs883560
PCBP3,rs883560
PRED60,rs883560
AL133493.2,rs883935
SLC19A1,rs883935
PCBP3,rs883935
PRED60,rs883935
TIMM8BP1,rs886424
LINC00297,rs886424
LINC00572,rs886424
LINC00544,rs886424
RP11-629E24.2,rs886424
LINC00365,rs886424
LINC00384,rs886424
LINC00385,rs886424
AL356750.1,rs886424
RNU6-64P,rs886424
PRDX2P1,rs886424
UBL3,rs886424
KATNAL1,rs886424
RP11-534I8.1,rs888245
MIR455,rs888245
ZNF618,rs888245
AMBP,rs888245
KIF12,rs888245
COL27A1,rs888245
ORM1,rs888245
ORM2,rs888245
AKNA,rs888245
LINC00402,rs888788
RNY1P5,rs888788
RPL21P108,rs888788
LINC00381,rs888788
LINC00347,rs888788
KLF12,rs888788
AL355390.1,rs888788
LINC00402,rs888789
RNY1P5,rs888789
RPL21P108,rs888789
LINC00381,rs888789
LINC00347,rs888789
KLF12,rs888789
AL355390.1,rs888789
AL138751.1,rs888897
HSPB1P1,rs888897
BTF3P4,rs888897
RP11-63P12.7,rs888897
RP11-63P12.2,rs888897
RNA5SP285,rs888897
RP11-63P12.6,rs888897
RP11-217F16.1,rs888897
RP11-313E4.1,rs888897
ABHD17B,rs888897
C9orf85,rs888897
C9orf57,rs888897
GDA,rs888897
ZFAND5,rs888897
TMC1,rs888897
SNORA81,rs892021
ABHD3,rs892021
MIB1,rs892021
RP11-595B24.2,rs892021
GATA6,rs892021
AC091038.1,rs892021
RN7SL233P,rs892021
MIR1-2,rs892021
RP11-268I9.1,rs892021
RP11-268I9.3,rs892021
RNU6-1038P,rs892021
RP11-268I9.4,rs892021
RNA5SP451,rs892021
RP11-595B24.1,rs892021
AC091043.1,rs892021
RNU6ATAC20P,rs892021
GATA6-AS1,rs892021
RP11-627G18.2,rs892021
RNU6-702P,rs892021
RP11-627G18.1,rs892021
RP11-627G18.4,rs892021
PIEZO2,rs892114
RP11-93H10.1,rs892114
PIEZO2,rs892115
RP11-93H10.1,rs892115
RP11-675P14.1,rs898034
AL138751.1,rs904743
HSPB1P1,rs904743
BTF3P4,rs904743
RP11-63P12.7,rs904743
RP11-63P12.2,rs904743
RNA5SP285,rs904743
RP11-63P12.6,rs904743
RP11-217F16.1,rs904743
RP11-313E4.1,rs904743
ABHD17B,rs904743
C9orf85,rs904743
C9orf57,rs904743
GDA,rs904743
ZFAND5,rs904743
TMC1,rs904743
ANKRD26P2,rs909802
NXT1P1,rs909802
STOML3,rs909802
PROSER1,rs909802
NHLRC3,rs909802
LHFP,rs909802
LINC01074,rs912540
LINC00459,rs912540
RPL32P28,rs912540
SQSTM1P1,rs912540
LINC00448,rs912540
KLF13,rs915652
OTUD7A,rs915652
UBE2CP4,rs915652
RP11-126F18.2,rs915652
RP11-456J20.1,rs915652
RP11-665J16.1,rs918623
RP11-60L3.2,rs918623
CTD-2311M21.2,rs918623
CTD-2311M21.3,rs918623
UBL7-AS1,rs918623
RP11-10O17.1,rs918623
RP11-10O17.3,rs918623
CTD-3154N5.1,rs918623
RP11-414J4.2,rs918623
STRA6,rs918623
CCDC33,rs918623
CYP11A1,rs918623
SEMA7A,rs918623
UBL7,rs918623
ARID3B,rs918623
CLK3,rs918623
EDC3,rs918623
CYP1A1,rs918623
CYP1A2,rs918623
CSK,rs918623
LMAN1L,rs918623
CPLX3,rs918623
TPTE2P1,rs926438
SLC25A15P3,rs926438
RPL34P27,rs926438
AL359757.1,rs926438
AMER2-AS1,rs926438
LINC01053,rs926438
LINC01076,rs926438
RPL23AP69,rs926438
AL590787.1,rs926438
RP11-271M24.2,rs926438
TCEB2P1,rs926438
CENPJ,rs926438
PABPC3,rs926438
AMER2,rs926438
MTMR6,rs926438
NUPL1,rs926438
ATP8A2,rs926438
GRIK1-AS1,rs9264594
AF096876.1,rs9264594
GRIK1,rs9264594
LINC01058,rs9264606
RBM22P2,rs9264606
MFAP1P1,rs9264606
PTPN2P2,rs9264606
LINC00398,rs9264606
TEX26-AS1,rs9264606
LINC00545,rs9264606
HMGB1,rs9264606
USPL1,rs9264606
ALOX5AP,rs9264606
MEDAG,rs9264606
TEX26,rs9264606
GRIK1-AS1,rs9264608
AF096876.1,rs9264608
GRIK1,rs9264608
ARHGAP11B,rs9264636
FAN1,rs9264636
MTMR10,rs9264636
TRPM1,rs9264636
GOLGA8UP,rs9264636
RN7SL82P,rs9264636
AC004460.1,rs9264636
HERC2P10,rs9264636
RP11-540B6.2,rs9264636
RP11-540B6.3,rs9264636
RP11-540B6.6,rs9264636
RNU6-466P,rs9264636
RP11-348B17.1,rs9264636
MIR211,rs9264636
RP11-16E12.1,rs9264636
RP11-572H4.1,rs9264638
SLC25A6P2,rs9264638
RP11-271O3.1,rs9264638
RP11-291J9.1,rs9264638
RP11-291J9.2,rs9264638
RP11-572H4.1,rs9264647
SLC25A6P2,rs9264647
RP11-271O3.1,rs9264647
RP11-291J9.1,rs9264647
RP11-291J9.2,rs9264647
RP11-410N8.3,rs9264664
RP11-410N8.1,rs9264664
C20orf203,rs9264664
BAK1P1,rs9264664
RP5-1085F17.4,rs9264664
RP5-1085F17.3,rs9264664
C20orf112,rs9264664
RP11-410N8.4,rs9264664
COMMD7,rs9264664
DNMT3B,rs9264664
MAPRE1,rs9264664
EFCAB8,rs9264664
RP11-410N8.3,rs9266669
RP11-410N8.1,rs9266669
C20orf203,rs9266669
BAK1P1,rs9266669
RP5-1085F17.4,rs9266669
RP5-1085F17.3,rs9266669
C20orf112,rs9266669
RP11-410N8.4,rs9266669
COMMD7,rs9266669
DNMT3B,rs9266669
MAPRE1,rs9266669
EFCAB8,rs9266669
GRIK1-AS1,rs9266845
AF096876.1,rs9266845
GRIK1,rs9266845
HMGB3P23,rs9267531
ACO1,rs9268144
RNA5SP281,rs9268144
SLC25A5P8,rs9268144
ACO1,rs9268177
RNA5SP281,rs9268177
SLC25A5P8,rs9268177
ACO1,rs9268219
RNA5SP281,rs9268219
SLC25A5P8,rs9268219
ACO1,rs9268235
RNA5SP281,rs9268235
SLC25A5P8,rs9268235
CHRNA7,rs9268882
GOLGA8K,rs9268882
AC139426.2,rs9268882
AC135983.2,rs9268882
RP13-395E19.4,rs9268882
RNU6-18P,rs9268882
RP13-395E19.2,rs9268882
RP11-717I24.1,rs9268882
DNM1P31,rs9268882
AC139426.1,rs9268882
RN7SL185P,rs9268882
RP13-395E19.3,rs9268882
ULK4P1,rs9268882
DNM1P32,rs9268882
EEF1DP3,rs9275224
LINC01073,rs9275224
FRY-AS1,rs9275224
RXFP2,rs9275224
FRY,rs9275224
EEF1DP3,rs9275292
LINC01073,rs9275292
FRY-AS1,rs9275292
RXFP2,rs9275292
FRY,rs9275292
RP4-553F4.2,rs9275295
RPL31P2,rs9275295
RP4-553F4.6,rs9275295
TPM3P2,rs9275295
PIGPP3,rs9275295
RP5-1125A11.1,rs9275295
RP5-1125A11.4,rs9275295
MIR4755,rs9275295
RP1-64K7.4,rs9275295
RPS2P1,rs9275295
NECAB3,rs9275295
E2F1,rs9275295
PXMP4,rs9275295
ZNF341,rs9275295
CHMP4B,rs9275295
RALY,rs9275295
EIF2S2,rs9275295
ASIP,rs9275295
RP4-553F4.2,rs9275371
RPL31P2,rs9275371
RP4-553F4.6,rs9275371
TPM3P2,rs9275371
PIGPP3,rs9275371
RP5-1125A11.1,rs9275371
RP5-1125A11.4,rs9275371
MIR4755,rs9275371
RP1-64K7.4,rs9275371
RPS2P1,rs9275371
NECAB3,rs9275371
E2F1,rs9275371
PXMP4,rs9275371
ZNF341,rs9275371
CHMP4B,rs9275371
RALY,rs9275371
EIF2S2,rs9275371
ASIP,rs9275371
ACO1,rs9275377
DDX58,rs9275377
TOPORS,rs9275377
NDUFB6,rs9275377
GVQW1,rs9275377
TAF1L,rs9275377
TMEM215,rs9275377
SLC25A5P8,rs9275377
AL353671.2,rs9275377
AL353671.1,rs9275377
TOPORS-AS1,rs9275377
AL353671.3,rs9275377
AL353671.4,rs9275377
RP11-205M20.7,rs9275377
AL589642.1,rs9275377
RP11-555J4.4,rs9275377
RP11-555J4.3,rs9275377
RP11-555J4.2,rs9275377
AL157884.1,rs9275377
CHRNA7,rs9275379
GOLGA8K,rs9275379
AC139426.2,rs9275379
AC135983.2,rs9275379
RP13-395E19.4,rs9275379
RNU6-18P,rs9275379
RP13-395E19.2,rs9275379
RP11-717I24.1,rs9275379
DNM1P31,rs9275379
AC139426.1,rs9275379
RN7SL185P,rs9275379
RP13-395E19.3,rs9275379
ULK4P1,rs9275379
DNM1P32,rs9275379
CHRNA7,rs9275384
GOLGA8K,rs9275384
AC139426.2,rs9275384
AC135983.2,rs9275384
RP13-395E19.4,rs9275384
RNU6-18P,rs9275384
RP13-395E19.2,rs9275384
RP11-717I24.1,rs9275384
DNM1P31,rs9275384
AC139426.1,rs9275384
RN7SL185P,rs9275384
RP13-395E19.3,rs9275384
ULK4P1,rs9275384
DNM1P32,rs9275384
CHRNA7,rs9275390
GOLGA8K,rs9275390
AC139426.2,rs9275390
AC135983.2,rs9275390
RP13-395E19.4,rs9275390
RNU6-18P,rs9275390
RP13-395E19.2,rs9275390
RP11-717I24.1,rs9275390
DNM1P31,rs9275390
AC139426.1,rs9275390
RN7SL185P,rs9275390
RP13-395E19.3,rs9275390
ULK4P1,rs9275390
DNM1P32,rs9275390
CHRNA7,rs9275393
GOLGA8K,rs9275393
AC139426.2,rs9275393
AC135983.2,rs9275393
RP13-395E19.4,rs9275393
RNU6-18P,rs9275393
RP13-395E19.2,rs9275393
RP11-717I24.1,rs9275393
DNM1P31,rs9275393
AC139426.1,rs9275393
RN7SL185P,rs9275393
RP13-395E19.3,rs9275393
ULK4P1,rs9275393
DNM1P32,rs9275393
ACO1,rs9275396
DDX58,rs9275396
TOPORS,rs9275396
NDUFB6,rs9275396
GVQW1,rs9275396
TAF1L,rs9275396
TMEM215,rs9275396
SLC25A5P8,rs9275396
AL353671.2,rs9275396
AL353671.1,rs9275396
TOPORS-AS1,rs9275396
AL353671.3,rs9275396
AL353671.4,rs9275396
RP11-205M20.7,rs9275396
AL589642.1,rs9275396
RP11-555J4.4,rs9275396
RP11-555J4.3,rs9275396
RP11-555J4.2,rs9275396
AL157884.1,rs9275396
CHRNA7,rs9275406
GOLGA8K,rs9275406
AC139426.2,rs9275406
AC135983.2,rs9275406
RP13-395E19.4,rs9275406
RNU6-18P,rs9275406
RP13-395E19.2,rs9275406
RP11-717I24.1,rs9275406
DNM1P31,rs9275406
AC139426.1,rs9275406
RN7SL185P,rs9275406
RP13-395E19.3,rs9275406
ULK4P1,rs9275406
DNM1P32,rs9275406
CHRNA7,rs9275407
GOLGA8K,rs9275407
AC139426.2,rs9275407
AC135983.2,rs9275407
RP13-395E19.4,rs9275407
RNU6-18P,rs9275407
RP13-395E19.2,rs9275407
RP11-717I24.1,rs9275407
DNM1P31,rs9275407
AC139426.1,rs9275407
RN7SL185P,rs9275407
RP13-395E19.3,rs9275407
ULK4P1,rs9275407
DNM1P32,rs9275407
ACO1,rs9275417
DDX58,rs9275417
TOPORS,rs9275417
NDUFB6,rs9275417
GVQW1,rs9275417
TAF1L,rs9275417
TMEM215,rs9275417
SLC25A5P8,rs9275417
AL353671.2,rs9275417
AL353671.1,rs9275417
TOPORS-AS1,rs9275417
AL353671.3,rs9275417
AL353671.4,rs9275417
RP11-205M20.7,rs9275417
AL589642.1,rs9275417
RP11-555J4.4,rs9275417
RP11-555J4.3,rs9275417
RP11-555J4.2,rs9275417
AL157884.1,rs9275417
EEF1DP3,rs9275418
LINC01073,rs9275418
FRY-AS1,rs9275418
RXFP2,rs9275418
FRY,rs9275418
EEF1DP3,rs9275421
LINC01073,rs9275421
FRY-AS1,rs9275421
RXFP2,rs9275421
FRY,rs9275421
ACO1,rs9275423
DDX58,rs9275423
TOPORS,rs9275423
NDUFB6,rs9275423
GVQW1,rs9275423
TAF1L,rs9275423
TMEM215,rs9275423
SLC25A5P8,rs9275423
AL353671.2,rs9275423
AL353671.1,rs9275423
TOPORS-AS1,rs9275423
AL353671.3,rs9275423
AL353671.4,rs9275423
RP11-205M20.7,rs9275423
AL589642.1,rs9275423
RP11-555J4.4,rs9275423
RP11-555J4.3,rs9275423
RP11-555J4.2,rs9275423
AL157884.1,rs9275423
EEF1DP3,rs9275424
LINC01073,rs9275424
FRY-AS1,rs9275424
RXFP2,rs9275424
FRY,rs9275424
EEF1DP3,rs9275425
LINC01073,rs9275425
FRY-AS1,rs9275425
RXFP2,rs9275425
FRY,rs9275425
EEF1DP3,rs9275427
LINC01073,rs9275427
FRY-AS1,rs9275427
RXFP2,rs9275427
FRY,rs9275427
EEF1DP3,rs9275428
LINC01073,rs9275428
FRY-AS1,rs9275428
RXFP2,rs9275428
FRY,rs9275428
EEF1DP3,rs9275431
LINC01073,rs9275431
FRY-AS1,rs9275431
RXFP2,rs9275431
FRY,rs9275431
CHRNA7,rs9275432
GOLGA8K,rs9275432
AC139426.2,rs9275432
AC135983.2,rs9275432
RP13-395E19.4,rs9275432
RNU6-18P,rs9275432
RP13-395E19.2,rs9275432
RP11-717I24.1,rs9275432
DNM1P31,rs9275432
AC139426.1,rs9275432
RN7SL185P,rs9275432
RP13-395E19.3,rs9275432
ULK4P1,rs9275432
DNM1P32,rs9275432
RP11-138H11.1,rs9275436
AC068506.1,rs9275436
DTNA,rs9275436
MAPRE2,rs9275436
EEF1DP3,rs9275438
LINC01073,rs9275438
FRY-AS1,rs9275438
RXFP2,rs9275438
FRY,rs9275438
CHRNA7,rs9275439
GOLGA8K,rs9275439
AC139426.2,rs9275439
AC135983.2,rs9275439
RP13-395E19.4,rs9275439
RNU6-18P,rs9275439
RP13-395E19.2,rs9275439
RP11-717I24.1,rs9275439
DNM1P31,rs9275439
AC139426.1,rs9275439
RN7SL185P,rs9275439
RP13-395E19.3,rs9275439
ULK4P1,rs9275439
DNM1P32,rs9275439
ACO1,rs9275441
DDX58,rs9275441
TOPORS,rs9275441
NDUFB6,rs9275441
GVQW1,rs9275441
TAF1L,rs9275441
TMEM215,rs9275441
SLC25A5P8,rs9275441
AL353671.2,rs9275441
AL353671.1,rs9275441
TOPORS-AS1,rs9275441
AL353671.3,rs9275441
AL353671.4,rs9275441
RP11-205M20.7,rs9275441
AL589642.1,rs9275441
RP11-555J4.4,rs9275441
RP11-555J4.3,rs9275441
RP11-555J4.2,rs9275441
AL157884.1,rs9275441
ACO1,rs9275468
DDX58,rs9275468
TOPORS,rs9275468
NDUFB6,rs9275468
GVQW1,rs9275468
TAF1L,rs9275468
TMEM215,rs9275468
SLC25A5P8,rs9275468
AL353671.2,rs9275468
AL353671.1,rs9275468
TOPORS-AS1,rs9275468
AL353671.3,rs9275468
AL353671.4,rs9275468
RP11-205M20.7,rs9275468
AL589642.1,rs9275468
RP11-555J4.4,rs9275468
RP11-555J4.3,rs9275468
RP11-555J4.2,rs9275468
AL157884.1,rs9275468
ACO1,rs9275475
DDX58,rs9275475
TOPORS,rs9275475
NDUFB6,rs9275475
GVQW1,rs9275475
TAF1L,rs9275475
TMEM215,rs9275475
SLC25A5P8,rs9275475
AL353671.2,rs9275475
AL353671.1,rs9275475
TOPORS-AS1,rs9275475
AL353671.3,rs9275475
AL353671.4,rs9275475
RP11-205M20.7,rs9275475
AL589642.1,rs9275475
RP11-555J4.4,rs9275475
RP11-555J4.3,rs9275475
RP11-555J4.2,rs9275475
AL157884.1,rs9275475
ACO1,rs9275480
DDX58,rs9275480
TOPORS,rs9275480
NDUFB6,rs9275480
GVQW1,rs9275480
TAF1L,rs9275480
TMEM215,rs9275480
SLC25A5P8,rs9275480
AL353671.2,rs9275480
AL353671.1,rs9275480
TOPORS-AS1,rs9275480
AL353671.3,rs9275480
AL353671.4,rs9275480
RP11-205M20.7,rs9275480
AL589642.1,rs9275480
RP11-555J4.4,rs9275480
RP11-555J4.3,rs9275480
RP11-555J4.2,rs9275480
AL157884.1,rs9275480
ACO1,rs9275482
DDX58,rs9275482
TOPORS,rs9275482
NDUFB6,rs9275482
GVQW1,rs9275482
TAF1L,rs9275482
TMEM215,rs9275482
SLC25A5P8,rs9275482
AL353671.2,rs9275482
AL353671.1,rs9275482
TOPORS-AS1,rs9275482
AL353671.3,rs9275482
AL353671.4,rs9275482
RP11-205M20.7,rs9275482
AL589642.1,rs9275482
RP11-555J4.4,rs9275482
RP11-555J4.3,rs9275482
RP11-555J4.2,rs9275482
AL157884.1,rs9275482
ACO1,rs9275492
DDX58,rs9275492
TOPORS,rs9275492
NDUFB6,rs9275492
GVQW1,rs9275492
TAF1L,rs9275492
TMEM215,rs9275492
SLC25A5P8,rs9275492
AL353671.2,rs9275492
AL353671.1,rs9275492
TOPORS-AS1,rs9275492
AL353671.3,rs9275492
AL353671.4,rs9275492
RP11-205M20.7,rs9275492
AL589642.1,rs9275492
RP11-555J4.4,rs9275492
RP11-555J4.3,rs9275492
RP11-555J4.2,rs9275492
AL157884.1,rs9275492
ACO1,rs9275517
DDX58,rs9275517
TOPORS,rs9275517
NDUFB6,rs9275517
GVQW1,rs9275517
TAF1L,rs9275517
TMEM215,rs9275517
SLC25A5P8,rs9275517
AL353671.2,rs9275517
AL353671.1,rs9275517
TOPORS-AS1,rs9275517
AL353671.3,rs9275517
AL353671.4,rs9275517
RP11-205M20.7,rs9275517
AL589642.1,rs9275517
RP11-555J4.4,rs9275517
RP11-555J4.3,rs9275517
RP11-555J4.2,rs9275517
AL157884.1,rs9275517
ACO1,rs9275521
DDX58,rs9275521
TOPORS,rs9275521
NDUFB6,rs9275521
GVQW1,rs9275521
TAF1L,rs9275521
TMEM215,rs9275521
SLC25A5P8,rs9275521
AL353671.2,rs9275521
AL353671.1,rs9275521
TOPORS-AS1,rs9275521
AL353671.3,rs9275521
AL353671.4,rs9275521
RP11-205M20.7,rs9275521
AL589642.1,rs9275521
RP11-555J4.4,rs9275521
RP11-555J4.3,rs9275521
RP11-555J4.2,rs9275521
AL157884.1,rs9275521
ACO1,rs9275572
DDX58,rs9275572
TOPORS,rs9275572
NDUFB6,rs9275572
GVQW1,rs9275572
TAF1L,rs9275572
TMEM215,rs9275572
SLC25A5P8,rs9275572
AL353671.2,rs9275572
AL353671.1,rs9275572
TOPORS-AS1,rs9275572
AL353671.3,rs9275572
AL353671.4,rs9275572
RP11-205M20.7,rs9275572
AL589642.1,rs9275572
RP11-555J4.4,rs9275572
RP11-555J4.3,rs9275572
RP11-555J4.2,rs9275572
AL157884.1,rs9275572
ACO1,rs9275576
DDX58,rs9275576
TOPORS,rs9275576
NDUFB6,rs9275576
GVQW1,rs9275576
TAF1L,rs9275576
TMEM215,rs9275576
SLC25A5P8,rs9275576
AL353671.2,rs9275576
AL353671.1,rs9275576
TOPORS-AS1,rs9275576
AL353671.3,rs9275576
AL353671.4,rs9275576
RP11-205M20.7,rs9275576
AL589642.1,rs9275576
RP11-555J4.4,rs9275576
RP11-555J4.3,rs9275576
RP11-555J4.2,rs9275576
AL157884.1,rs9275576
ACO1,rs9275582
DDX58,rs9275582
TOPORS,rs9275582
NDUFB6,rs9275582
GVQW1,rs9275582
TAF1L,rs9275582
TMEM215,rs9275582
SLC25A5P8,rs9275582
AL353671.2,rs9275582
AL353671.1,rs9275582
TOPORS-AS1,rs9275582
AL353671.3,rs9275582
AL353671.4,rs9275582
RP11-205M20.7,rs9275582
AL589642.1,rs9275582
RP11-555J4.4,rs9275582
RP11-555J4.3,rs9275582
RP11-555J4.2,rs9275582
AL157884.1,rs9275582
CHRNA7,rs9275595
GOLGA8K,rs9275595
AC139426.2,rs9275595
AC135983.2,rs9275595
RP13-395E19.4,rs9275595
RNU6-18P,rs9275595
RP13-395E19.2,rs9275595
RP11-717I24.1,rs9275595
DNM1P31,rs9275595
AC139426.1,rs9275595
RN7SL185P,rs9275595
RP13-395E19.3,rs9275595
ULK4P1,rs9275595
DNM1P32,rs9275595
AP001625.6,rs9282575
AP001626.1,rs9282575
AP001626.2,rs9282575
PDE9A,rs9282575
DNM1P33,rs9293643
RN7SL429P,rs9293643
RP11-247C2.1,rs9293643
RP11-665J16.1,rs9293643
RP11-60L3.1,rs9293643
RP11-60L3.2,rs9293643
CTD-2311M21.2,rs9293643
CTD-2311M21.3,rs9293643
STOML1,rs9293643
PML,rs9293643
GOLGA6A,rs9293643
ISLR2,rs9293643
RP11-247C2.2,rs9293643
ISLR,rs9293643
STRA6,rs9293643
CCDC33,rs9293643
KLF12,rs9293650
AC139085.2,rs9293652
RNU6-346P,rs9293652
RPL26P35,rs9293652
RP11-162A12.3,rs9293652
RP11-862L9.3,rs9293652
RP11-751H17.1,rs9293652
RP11-176N18.2,rs9293652
RP11-162A12.2,rs9293652
ZNF236,rs9293652
MBP,rs9293652
GALR1,rs9293652
LINC00402,rs9293655
RNY1P5,rs9293655
RPL21P108,rs9293655
LINC00381,rs9293655
LINC00347,rs9293655
KLF12,rs9293655
AL355390.1,rs9293655
AC139085.2,rs9293656
RNU6-346P,rs9293656
RPL26P35,rs9293656
RP11-162A12.3,rs9293656
RP11-862L9.3,rs9293656
RP11-751H17.1,rs9293656
RP11-176N18.2,rs9293656
RP11-162A12.2,rs9293656
ZNF236,rs9293656
MBP,rs9293656
GALR1,rs9293656
LINC00427,rs9295947
LINC00426,rs9295947
LINC01058,rs9295947
UBE2L5P,rs9295947
RBM22P2,rs9295947
MFAP1P1,rs9295947
PTPN2P2,rs9295947
HMGB1,rs9295947
USPL1,rs9295947
RNU6-929P,rs9298506
AL117380.2,rs9298506
FAUP1,rs929866
RP11-231E4.2,rs929866
RP11-231E4.3,rs929866
LINC00909,rs929866
CYB5A,rs929866
C18orf63,rs929866
FAM69C,rs929866
CNDP2,rs929866
CNDP1,rs929866
ZNF407,rs929866
RP11-627D16.1,rs9304381
RN7SKP101,rs9304381
RP11-627D16.2,rs9304381
CHODL,rs9304960
TMPRSS15,rs9304960
CHODL-AS1,rs9304960
RPL37P3,rs9304960
AP000998.2,rs9304960
BAGE2,rs9305020
VN1R7P,rs9305020
AP003900.6,rs9305020
EIF3FP1,rs9305020
AP000568.2,rs9306897
C1QBPP,rs9306897
AP000946.2,rs9306897
PLCB4,rs930991
TPTE2P1,rs932372
SLC25A15P3,rs932372
RPL34P27,rs932372
AL359757.1,rs932372
AMER2-AS1,rs932372
LINC01053,rs932372
LINC01076,rs932372
RPL23AP69,rs932372
AL590787.1,rs932372
RP11-271M24.2,rs932372
TCEB2P1,rs932372
CENPJ,rs932372
PABPC3,rs932372
AMER2,rs932372
MTMR6,rs932372
NUPL1,rs932372
ATP8A2,rs932372
AL138751.1,rs9332464
HSPB1P1,rs9332464
BTF3P4,rs9332464
RP11-63P12.7,rs9332464
RP11-63P12.2,rs9332464
RNA5SP285,rs9332464
RP11-63P12.6,rs9332464
RP11-217F16.1,rs9332464
RP11-313E4.1,rs9332464
ABHD17B,rs9332464
C9orf85,rs9332464
C9orf57,rs9332464
GDA,rs9332464
ZFAND5,rs9332464
TMC1,rs9332464
IGHD5OR15-5B,rs934197
IGHD4OR15-4B,rs934197
IGHD3OR15-3B,rs934197
IGHD2OR15-2B,rs934197
IGHD1OR15-1B,rs934197
OR11J5P,rs934197
KIAA0125P2,rs934197
RP11-810K23.6,rs934197
RP11-854K16.2,rs934197
RN7SL400P,rs934197
RP11-854K16.3,rs934197
BMS1P16,rs934197
IFNA21,rs934198
IFNA4,rs934198
IFNA7,rs934198
IFNA10,rs934198
IFNA16,rs934198
IFNA17,rs934198
IFNA14,rs934198
IFNA5,rs934198
KLHL9,rs934198
IFNA6,rs934198
IFNA13,rs934198
IFNA2,rs934198
IFNA8,rs934198
IFNA1,rs934198
IFNE,rs934198
IFNWP15,rs934198
